index,year,month,dow,sex,count
1435,2002,Jul,Wed,M,33417
1436,2002,Jul,Thu,F,23787
1437,2002,Jul,Thu,M,24973
1438,2002,Jul,Fri,F,24176
1439,2002,Jul,Fri,M,24941
1440,2002,Jul,Sat,F,17094
1441,2002,Jul,Sat,M,18062
1442,2002,Aug,Sun,F,15112
1443,2002,Aug,Sun,M,16140
1444,2002,Aug,Mon,F,23521
1445,2002,Aug,Mon,M,24603
1446,2002,Aug,Tue,F,26030
1447,2002,Aug,Tue,M,27450
1448,2002,Aug,Wed,F,25385
1449,2002,Aug,Wed,M,26665
1450,2002,Aug,Thu,F,32040
1451,2002,Aug,Thu,M,33609
1452,2002,Aug,Fri,F,31388
1453,2002,Aug,Fri,M,33098
1454,2002,Aug,Sat,F,22025
1455,2002,Aug,Sat,M,22879
1456,2002,Sep,Sun,F,19541
1457,2002,Sep,Sun,M,20577
1458,2002,Sep,Mon,F,28239
1459,2002,Sep,Mon,M,29651
1460,2002,Sep,Tue,F,26252
1461,2002,Sep,Tue,M,27566
1462,2002,Sep,Wed,F,25877
1463,2002,Sep,Wed,M,27150
1464,2002,Sep,Thu,F,26691
1465,2002,Sep,Thu,M,27958
1466,2002,Sep,Fri,F,25854
1467,2002,Sep,Fri,M,26923
1468,2002,Sep,Sat,F,17997
1469,2002,Sep,Sat,M,19120
1470,2002,Oct,Sun,F,14657
1471,2002,Oct,Sun,M,15223
1472,2002,Oct,Mon,F,22714
1473,2002,Oct,Mon,M,23496
1474,2002,Oct,Tue,F,31293
1475,2002,Oct,Tue,M,32874
1476,2002,Oct,Wed,F,30510
1477,2002,Oct,Wed,M,31938
1478,2002,Oct,Thu,F,29509
1479,2002,Oct,Thu,M,31071
1480,2002,Oct,Fri,F,24025
1481,2002,Oct,Fri,M,25142
1482,2002,Oct,Sat,F,16774
1483,2002,Oct,Sat,M,17098
1484,2002,Nov,Sun,F,14456
1485,2002,Nov,Sun,M,15224
1486,2002,Nov,Mon,F,22905
1487,2002,Nov,Mon,M,23757
1488,2002,Nov,Tue,F,24510
1489,2002,Nov,Tue,M,26111
1490,2002,Nov,Wed,F,23549
1491,2002,Nov,Wed,M,24202
1492,2002,Nov,Thu,F,21587
1493,2002,Nov,Thu,M,22759
1494,2002,Nov,Fri,F,28670
1495,2002,Nov,Fri,M,29856
1496,2002,Nov,Sat,F,20172
1497,2002,Nov,Sat,M,21291
1498,2002,Dec,Sun,F,18236
1499,2002,Dec,Sun,M,19028
1500,2002,Dec,Mon,F,29165
1501,2002,Dec,Mon,M,29899
1502,2002,Dec,Tue,F,29076
1503,2002,Dec,Tue,M,30920
1504,2002,Dec,Wed,F,21637
1505,2002,Dec,Wed,M,22996
1506,2002,Dec,Thu,F,24037
1507,2002,Dec,Thu,M,25141
1508,2002,Dec,Fri,F,24444
1509,2002,Dec,Fri,M,25577
1510,2002,Dec,Sat,F,16987
1511,2002,Dec,Sat,M,17587
1512,2003,Jan,Sun,F,14301
1513,2003,Jan,Sun,M,14996
1514,2003,Jan,Mon,F,21596
1515,2003,Jan,Mon,M,22772
1516,2003,Jan,Tue,F,24082
1517,2003,Jan,Tue,M,25449
1518,2003,Jan,Wed,F,26887
1519,2003,Jan,Wed,M,28409
1520,2003,Jan,Thu,F,28661
1521,2003,Jan,Thu,M,29962
1522,2003,Jan,Fri,F,29342
1523,2003,Jan,Fri,M,30535
1524,2003,Jan,Sat,F,16331
1525,2003,Jan,Sat,M,16981
1526,2003,Feb,Sun,F,14621
1527,2003,Feb,Sun,M,15494
1528,2003,Feb,Mon,F,22124
1529,2003,Feb,Mon,M,23214
1530,2003,Feb,Tue,F,24411
1531,2003,Feb,Tue,M,25663
1532,2003,Feb,Wed,F,23745
1533,2003,Feb,Wed,M,24965
1534,2003,Feb,Thu,F,24071
1535,2003,Feb,Thu,M,24971
1536,2003,Feb,Fri,F,24413
1537,2003,Feb,Fri,M,25419
1538,2003,Feb,Sat,F,16893
1539,2003,Feb,Sat,M,17658
1540,2003,Mar,Sun,F,17951
1541,2003,Mar,Sun,M,18924
1542,2003,Mar,Mon,F,28593
1543,2003,Mar,Mon,M,29976
1544,2003,Mar,Tue,F,24631
1545,2003,Mar,Tue,M,26307
1546,2003,Mar,Wed,F,24061
1547,2003,Mar,Wed,M,25264
1548,2003,Mar,Thu,F,24087
1549,2003,Mar,Thu,M,25425
1550,2003,Mar,Fri,F,24171
1551,2003,Mar,Fri,M,25509
1552,2003,Mar,Sat,F,20824
1553,2003,Mar,Sat,M,21695
1554,2003,Apr,Sun,F,14111
1555,2003,Apr,Sun,M,14655
1556,2003,Apr,Mon,F,22541
1557,2003,Apr,Mon,M,23441
1558,2003,Apr,Tue,F,30636
1559,2003,Apr,Tue,M,31705
1560,2003,Apr,Wed,F,30057
1561,2003,Apr,Wed,M,32072
1562,2003,Apr,Thu,F,24249
1563,2003,Apr,Thu,M,25705
1564,2003,Apr,Fri,F,23745
1565,2003,Apr,Fri,M,24575
1566,2003,Apr,Sat,F,16092
1567,2003,Apr,Sat,M,17005
1568,2003,May,Sun,F,14806
1569,2003,May,Sun,M,15300
1570,2003,May,Mon,F,21364
1571,2003,May,Mon,M,22088
1572,2003,May,Tue,F,24727
1573,2003,May,Tue,M,25849
1574,2003,May,Wed,F,25264
1575,2003,May,Wed,M,26637
1576,2003,May,Thu,F,31524
1577,2003,May,Thu,M,33116
1578,2003,May,Fri,F,30947
1579,2003,May,Fri,M,32616
1580,2003,May,Sat,F,20818
1581,2003,May,Sat,M,22169
1582,2003,Jun,Sun,F,18441
1583,2003,Jun,Sun,M,19560
1584,2003,Jun,Mon,F,29137
1585,2003,Jun,Mon,M,30861
1586,2003,Jun,Tue,F,25592
1587,2003,Jun,Tue,M,26894
1588,2003,Jun,Wed,F,25146
1589,2003,Jun,Wed,M,26636
1590,2003,Jun,Thu,F,25068
1591,2003,Jun,Thu,M,26387
1592,2003,Jun,Fri,F,24242
1593,2003,Jun,Fri,M,25436
1594,2003,Jun,Sat,F,16697
1595,2003,Jun,Sat,M,17847
1596,2003,Jul,Sun,F,15257
1597,2003,Jul,Sun,M,16141
1598,2003,Jul,Mon,F,23988
1599,2003,Jul,Mon,M,25072
1600,2003,Jul,Tue,F,33048
1601,2003,Jul,Tue,M,34893
1602,2003,Jul,Wed,F,32578
1603,2003,Jul,Wed,M,34217
1604,2003,Jul,Thu,F,32587
1605,2003,Jul,Thu,M,34190
1606,2003,Jul,Fri,F,23449
1607,2003,Jul,Fri,M,24689
1608,2003,Jul,Sat,F,16848
1609,2003,Jul,Sat,M,17843
1610,2003,Aug,Sun,F,18994
1611,2003,Aug,Sun,M,20234
1612,2003,Aug,Mon,F,24018
1613,2003,Aug,Mon,M,24795
1614,2003,Aug,Tue,F,26555
1615,2003,Aug,Tue,M,27970
1616,2003,Aug,Wed,F,25782
1617,2003,Aug,Wed,M,27166
1618,2003,Aug,Thu,F,26211
1619,2003,Aug,Thu,M,27515
1620,2003,Aug,Fri,F,32128
1621,2003,Aug,Fri,M,33898
1622,2003,Aug,Sat,F,22009
1623,2003,Aug,Sat,M,23408
1624,2003,Sep,Sun,F,16062
1625,2003,Sep,Sun,M,16930
1626,2003,Sep,Mon,F,28841
1627,2003,Sep,Mon,M,29705
1628,2003,Sep,Tue,F,32908
1629,2003,Sep,Tue,M,34516
1630,2003,Sep,Wed,F,27122
1631,2003,Sep,Wed,M,28254
1632,2003,Sep,Thu,F,26646
1633,2003,Sep,Thu,M,27661
1634,2003,Sep,Fri,F,26524
1635,2003,Sep,Fri,M,27704
1636,2003,Sep,Sat,F,18167
1637,2003,Sep,Sat,M,19158
1638,2003,Oct,Sun,F,14940
1639,2003,Oct,Sun,M,15632
1640,2003,Oct,Mon,F,22938
1641,2003,Oct,Mon,M,23880
1642,2003,Oct,Tue,F,25686
1643,2003,Oct,Tue,M,26823
1644,2003,Oct,Wed,F,31723
1645,2003,Oct,Wed,M,32924
1646,2003,Oct,Thu,F,31354
1647,2003,Oct,Thu,M,32594
1648,2003,Oct,Fri,F,30194
1649,2003,Oct,Fri,M,31452
1650,2003,Oct,Sat,F,16824
1651,2003,Oct,Sat,M,17619
1652,2003,Nov,Sun,F,17836
1653,2003,Nov,Sun,M,18973
1654,2003,Nov,Mon,F,24020
1655,2003,Nov,Mon,M,24673
1656,2003,Nov,Tue,F,25709
1657,2003,Nov,Tue,M,26722
1658,2003,Nov,Wed,F,24332
1659,2003,Nov,Wed,M,25402
1660,2003,Nov,Thu,F,22064
1661,2003,Nov,Thu,M,22722
1662,2003,Nov,Fri,F,22739
1663,2003,Nov,Fri,M,23878
1664,2003,Nov,Sat,F,20160
1665,2003,Nov,Sat,M,21387
1666,2003,Dec,Sun,F,14491
1667,2003,Dec,Sun,M,15328
1668,2003,Dec,Mon,F,29999
1669,2003,Dec,Mon,M,31408
1670,2003,Dec,Tue,F,32619
1671,2003,Dec,Tue,M,33684
1672,2003,Dec,Wed,F,29263
1673,2003,Dec,Wed,M,30746
1674,2003,Dec,Thu,F,21952
1675,2003,Dec,Thu,M,22952
1676,2003,Dec,Fri,F,23338
1677,2003,Dec,Fri,M,24517
1678,2003,Dec,Sat,F,16484
1679,2003,Dec,Sat,M,17288
1680,2004,Jan,Sun,F,14344
1681,2004,Jan,Sun,M,14920
1682,2004,Jan,Mon,F,22293
1683,2004,Jan,Mon,M,23046
1684,2004,Jan,Tue,F,24434
1685,2004,Jan,Tue,M,25837
1686,2004,Jan,Wed,F,24187
1687,2004,Jan,Wed,M,25688
1688,2004,Jan,Thu,F,28194
1689,2004,Jan,Thu,M,29560
1690,2004,Jan,Fri,F,29154
1691,2004,Jan,Fri,M,30313
1692,2004,Jan,Sat,F,20024
1693,2004,Jan,Sat,M,21414
1694,2004,Feb,Sun,F,18057
1695,2004,Feb,Sun,M,18678
1696,2004,Feb,Mon,F,22281
1697,2004,Feb,Mon,M,23147
1698,2004,Feb,Tue,F,24947
1699,2004,Feb,Tue,M,26206
1700,2004,Feb,Wed,F,24529
1701,2004,Feb,Wed,M,25847
1702,2004,Feb,Thu,F,24357
1703,2004,Feb,Thu,M,25664
1704,2004,Feb,Fri,F,23809
1705,2004,Feb,Fri,M,24763
1706,2004,Feb,Sat,F,16732
1707,2004,Feb,Sat,M,17293
1708,2004,Mar,Sun,F,14380
1709,2004,Mar,Sun,M,15064
1710,2004,Mar,Mon,F,28296
1711,2004,Mar,Mon,M,30183
1712,2004,Mar,Tue,F,30985
1713,2004,Mar,Tue,M,32722
1714,2004,Mar,Wed,F,30725
1715,2004,Mar,Wed,M,31846
1716,2004,Mar,Thu,F,24494
1717,2004,Mar,Thu,M,25649
1718,2004,Mar,Fri,F,23819
1719,2004,Mar,Fri,M,25263
1720,2004,Mar,Sat,F,16259
1721,2004,Mar,Sat,M,17169
1722,2004,Apr,Sun,F,14134
1723,2004,Apr,Sun,M,14974
1724,2004,Apr,Mon,F,22776
1725,2004,Apr,Mon,M,24060
1726,2004,Apr,Tue,F,24977
1727,2004,Apr,Tue,M,26107
1728,2004,Apr,Wed,F,24550
1729,2004,Apr,Wed,M,25741
1730,2004,Apr,Thu,F,30502
1731,2004,Apr,Thu,M,31774
1732,2004,Apr,Fri,F,29841
1733,2004,Apr,Fri,M,31093
1734,2004,Apr,Sat,F,16138
1735,2004,Apr,Sat,M,17191
1736,2004,May,Sun,F,18059
1737,2004,May,Sun,M,19076
1738,2004,May,Mon,F,26862
1739,2004,May,Mon,M,28666
1740,2004,May,Tue,F,25110
1741,2004,May,Tue,M,26733
1742,2004,May,Wed,F,24655
1743,2004,May,Wed,M,25759
1744,2004,May,Thu,F,24826
1745,2004,May,Thu,M,26012
1746,2004,May,Fri,F,24231
1747,2004,May,Fri,M,25956
1748,2004,May,Sat,F,20523
1749,2004,May,Sat,M,21700
1750,2004,Jun,Sun,F,14540
1751,2004,Jun,Sun,M,15569
1752,2004,Jun,Mon,F,23626
1753,2004,Jun,Mon,M,24446
1754,2004,Jun,Tue,F,31696
1755,2004,Jun,Tue,M,33016
1756,2004,Jun,Wed,F,31847
1757,2004,Jun,Wed,M,33353
1758,2004,Jun,Thu,F,25647
1759,2004,Jun,Thu,M,26655
1760,2004,Jun,Fri,F,24952
1761,2004,Jun,Fri,M,25904
1762,2004,Jun,Sat,F,16698
1763,2004,Jun,Sat,M,17449
1764,2004,Jul,Sun,F,14772
1765,2004,Jul,Sun,M,15914
1766,2004,Jul,Mon,F,22240
1767,2004,Jul,Mon,M,23262
1768,2004,Jul,Tue,F,25806
1769,2004,Jul,Tue,M,27066
1770,2004,Jul,Wed,F,26300
1771,2004,Jul,Wed,M,27513
1772,2004,Jul,Thu,F,32717
1773,2004,Jul,Thu,M,34666
1774,2004,Jul,Fri,F,32010
1775,2004,Jul,Fri,M,33458
1776,2004,Jul,Sat,F,21612
1777,2004,Jul,Sat,M,22714
1778,2004,Aug,Sun,F,18749
1779,2004,Aug,Sun,M,20009
1780,2004,Aug,Mon,F,29753
1781,2004,Aug,Mon,M,30973
1782,2004,Aug,Tue,F,32331
1783,2004,Aug,Tue,M,33888
1784,2004,Aug,Wed,F,25583
1785,2004,Aug,Wed,M,26764
1786,2004,Aug,Thu,F,25532
1787,2004,Aug,Thu,M,26578
1788,2004,Aug,Fri,F,24891
1789,2004,Aug,Fri,M,25725
1790,2004,Aug,Sat,F,17141
1791,2004,Aug,Sat,M,18158
1792,2004,Sep,Sun,F,15610
1793,2004,Sep,Sun,M,16551
1794,2004,Sep,Mon,F,22241
1795,2004,Sep,Mon,M,23525
1796,2004,Sep,Tue,F,26531
1797,2004,Sep,Tue,M,27223
1798,2004,Sep,Wed,F,32873
1799,2004,Sep,Wed,M,34625
1800,2004,Sep,Thu,F,32972
1801,2004,Sep,Thu,M,34730
1802,2004,Sep,Fri,F,26219
1803,2004,Sep,Fri,M,27505
1804,2004,Sep,Sat,F,17550
1805,2004,Sep,Sat,M,18548
1806,2004,Oct,Sun,F,18526
1807,2004,Oct,Sun,M,19304
1808,2004,Oct,Mon,F,23568
1809,2004,Oct,Mon,M,24563
1810,2004,Oct,Tue,F,26004
1811,2004,Oct,Tue,M,26863
1812,2004,Oct,Wed,F,25129
1813,2004,Oct,Wed,M,26373
1814,2004,Oct,Thu,F,25406
1815,2004,Oct,Thu,M,26474
1816,2004,Oct,Fri,F,31082
1817,2004,Oct,Fri,M,32681
1818,2004,Oct,Sat,F,21101
1819,2004,Oct,Sat,M,22036
1820,2004,Nov,Sun,F,14723
1821,2004,Nov,Sun,M,15375
1822,2004,Nov,Mon,F,30107
1823,2004,Nov,Mon,M,31489
1824,2004,Nov,Tue,F,32841
1825,2004,Nov,Tue,M,34173
1826,2004,Nov,Wed,F,24704
1827,2004,Nov,Wed,M,25806
1828,2004,Nov,Thu,F,22526
1829,2004,Nov,Thu,M,23598
1830,2004,Nov,Fri,F,23096
1831,2004,Nov,Fri,M,24187
1832,2004,Nov,Sat,F,16367
1833,2004,Nov,Sat,M,17317
1834,2004,Dec,Sun,F,14366
1835,2004,Dec,Sun,M,15060
1836,2004,Dec,Mon,F,23670
1837,2004,Dec,Mon,M,25097
1838,2004,Dec,Tue,F,26466
1839,2004,Dec,Tue,M,27423
1840,2004,Dec,Wed,F,32031
1841,2004,Dec,Wed,M,33244
1842,2004,Dec,Thu,F,30625
1843,2004,Dec,Thu,M,31764
1844,2004,Dec,Fri,F,27055
1845,2004,Dec,Fri,M,28343
1846,2004,Dec,Sat,F,15394
1847,2004,Dec,Sat,M,16126
1848,2005,Jan,Sun,F,17179
1849,2005,Jan,Sun,M,18297
1850,2005,Jan,Mon,F,27631
1851,2005,Jan,Mon,M,28762
1852,2005,Jan,Tue,F,24899
1853,2005,Jan,Tue,M,25629
1854,2005,Jan,Wed,F,24440
1855,2005,Jan,Wed,M,25626
1856,2005,Jan,Thu,F,24336
1857,2005,Jan,Thu,M,25499
1858,2005,Jan,Fri,F,24200
1859,2005,Jan,Fri,M,25300
1860,2005,Jan,Sat,F,19675
1861,2005,Jan,Sat,M,20557
1862,2005,Feb,Sun,F,14299
1863,2005,Feb,Sun,M,15038
1864,2005,Feb,Mon,F,22876
1865,2005,Feb,Mon,M,23453
1866,2005,Feb,Tue,F,24877
1867,2005,Feb,Tue,M,26421
1868,2005,Feb,Wed,F,24558
1869,2005,Feb,Wed,M,25669
1870,2005,Feb,Thu,F,24461
1871,2005,Feb,Thu,M,25612
1872,2005,Feb,Fri,F,24206
1873,2005,Feb,Fri,M,25384
1874,2005,Feb,Sat,F,16065
1875,2005,Feb,Sat,M,17177
1876,2005,Mar,Sun,F,13807
1877,2005,Mar,Sun,M,14870
1878,2005,Mar,Mon,F,22850
1879,2005,Mar,Mon,M,24206
1880,2005,Mar,Tue,F,31275
1881,2005,Mar,Tue,M,33143
1882,2005,Mar,Wed,F,30712
1883,2005,Mar,Wed,M,32327
1884,2005,Mar,Thu,F,31167
1885,2005,Mar,Thu,M,32658
1886,2005,Mar,Fri,F,24057
1887,2005,Mar,Fri,M,25634
1888,2005,Mar,Sat,F,16132
1889,2005,Mar,Sat,M,17043
1890,2005,Apr,Sun,F,13881
1891,2005,Apr,Sun,M,14784
1892,2005,Apr,Mon,F,23242
1893,2005,Apr,Mon,M,24661
1894,2005,Apr,Tue,F,25399
1895,2005,Apr,Tue,M,26532
1896,2005,Apr,Wed,F,24764
1897,2005,Apr,Wed,M,26012
1898,2005,Apr,Thu,F,24901
1899,2005,Apr,Thu,M,26044
1900,2005,Apr,Fri,F,29715
1901,2005,Apr,Fri,M,31820
1902,2005,Apr,Sat,F,20080
1903,2005,Apr,Sat,M,21192
1904,2005,May,Sun,F,17648
1905,2005,May,Sun,M,18725
1906,2005,May,Mon,F,27192
1907,2005,May,Mon,M,28771
1908,2005,May,Tue,F,31729
1909,2005,May,Tue,M,33616
1910,2005,May,Wed,F,25179
1911,2005,May,Wed,M,26747
1912,2005,May,Thu,F,26243
1913,2005,May,Thu,M,27312
1914,2005,May,Fri,F,24494
1915,2005,May,Fri,M,25538
1916,2005,May,Sat,F,16464
1917,2005,May,Sat,M,17172
1918,2005,Jun,Sun,F,14653
1919,2005,Jun,Sun,M,15410
1920,2005,Jun,Mon,F,23705
1921,2005,Jun,Mon,M,24579
1922,2005,Jun,Tue,F,26094
1923,2005,Jun,Tue,M,27609
1924,2005,Jun,Wed,F,32645
1925,2005,Jun,Wed,M,34145
1926,2005,Jun,Thu,F,32498
1927,2005,Jun,Thu,M,34050
1928,2005,Jun,Fri,F,25229
1929,2005,Jun,Fri,M,26616
1930,2005,Jun,Sat,F,16643
1931,2005,Jun,Sat,M,17570
1932,2005,Jul,Sun,F,18656
1933,2005,Jul,Sun,M,19691
1934,2005,Jul,Mon,F,21989
1935,2005,Jul,Mon,M,23093
1936,2005,Jul,Tue,F,26062
1937,2005,Jul,Tue,M,27156
1938,2005,Jul,Wed,F,26324
1939,2005,Jul,Wed,M,27856
1940,2005,Jul,Thu,F,27149
1941,2005,Jul,Thu,M,28107
1942,2005,Jul,Fri,F,32827
1943,2005,Jul,Fri,M,34340
1944,2005,Jul,Sat,F,21632
1945,2005,Jul,Sat,M,22818
1946,2005,Aug,Sun,F,15052
1947,2005,Aug,Sun,M,15586
1948,2005,Aug,Mon,F,30255
1949,2005,Aug,Mon,M,31601
1950,2005,Aug,Tue,F,33179
1951,2005,Aug,Tue,M,34743
1952,2005,Aug,Wed,F,32570
1953,2005,Aug,Wed,M,34383
1954,2005,Aug,Thu,F,26494
1955,2005,Aug,Thu,M,27891
1956,2005,Aug,Fri,F,25684
1957,2005,Aug,Fri,M,27091
1958,2005,Aug,Sat,F,17212
1959,2005,Aug,Sat,M,18304
1960,2005,Sep,Sun,F,15536
1961,2005,Sep,Sun,M,16310
1962,2005,Sep,Mon,F,22879
1963,2005,Sep,Mon,M,24006
1964,2005,Sep,Tue,F,26501
1965,2005,Sep,Tue,M,28084
1966,2005,Sep,Wed,F,27380
1967,2005,Sep,Wed,M,28402
1968,2005,Sep,Thu,F,34036
1969,2005,Sep,Thu,M,35457
1970,2005,Sep,Fri,F,33624
1971,2005,Sep,Fri,M,35016
1972,2005,Sep,Sat,F,18017
1973,2005,Sep,Sat,M,18866
1974,2005,Oct,Sun,F,18083
1975,2005,Oct,Sun,M,19050
1976,2005,Oct,Mon,F,28792
1977,2005,Oct,Mon,M,29822
1978,2005,Oct,Tue,F,25556
1979,2005,Oct,Tue,M,26835
1980,2005,Oct,Wed,F,25318
1981,2005,Oct,Wed,M,26082
1982,2005,Oct,Thu,F,25571
1983,2005,Oct,Thu,M,26503
1984,2005,Oct,Fri,F,24775
1985,2005,Oct,Fri,M,25952
1986,2005,Oct,Sat,F,20700
1987,2005,Oct,Sat,M,22254
1988,2005,Nov,Sun,F,14485
1989,2005,Nov,Sun,M,14948
1990,2005,Nov,Mon,F,24348
1991,2005,Nov,Mon,M,25225
1992,2005,Nov,Tue,F,33087
1993,2005,Nov,Tue,M,34355
1994,2005,Nov,Wed,F,31003
1995,2005,Nov,Wed,M,32684
1996,2005,Nov,Thu,F,22670
1997,2005,Nov,Thu,M,23588
1998,2005,Nov,Fri,F,22930
1999,2005,Nov,Fri,M,24066
2000,2005,Nov,Sat,F,16083
2001,2005,Nov,Sat,M,16837
2002,2005,Dec,Sun,F,13830
2003,2005,Dec,Sun,M,14358
2004,2005,Dec,Mon,F,22431
2005,2005,Dec,Mon,M,23278
2006,2005,Dec,Tue,F,25993
2007,2005,Dec,Tue,M,27180
2008,2005,Dec,Wed,F,26383
2009,2005,Dec,Wed,M,27929
2010,2005,Dec,Thu,F,32006
2011,2005,Dec,Thu,M,33593
2012,2005,Dec,Fri,F,29935
2013,2005,Dec,Fri,M,31211
2014,2005,Dec,Sat,F,19755
2015,2005,Dec,Sat,M,20966
2016,2006,Jan,Sun,F,17926
2017,2006,Jan,Sun,M,18529
2018,2006,Jan,Mon,F,26843
2019,2006,Jan,Mon,M,28127
2020,2006,Jan,Tue,F,30644
2021,2006,Jan,Tue,M,32161
2022,2006,Jan,Wed,F,24818
2023,2006,Jan,Wed,M,26065
2024,2006,Jan,Thu,F,25303
2025,2006,Jan,Thu,M,26410
2026,2006,Jan,Fri,F,24830
2027,2006,Jan,Fri,M,25561
2028,2006,Jan,Sat,F,16342
2029,2006,Jan,Sat,M,17340
2030,2006,Feb,Sun,F,14329
2031,2006,Feb,Sun,M,15279
2032,2006,Feb,Mon,F,23157
2033,2006,Feb,Mon,M,23981
2034,2006,Feb,Tue,F,25975
2035,2006,Feb,Tue,M,26895
2036,2006,Feb,Wed,F,25297
2037,2006,Feb,Wed,M,26615
2038,2006,Feb,Thu,F,25573
2039,2006,Feb,Thu,M,26624
2040,2006,Feb,Fri,F,25299
2041,2006,Feb,Fri,M,26500
2042,2006,Feb,Sat,F,16651
2043,2006,Feb,Sat,M,17670
2044,2006,Mar,Sun,F,14346
2045,2006,Mar,Sun,M,15137
2046,2006,Mar,Mon,F,23244
2047,2006,Mar,Mon,M,24561
2048,2006,Mar,Tue,F,25607
2049,2006,Mar,Tue,M,26778
2050,2006,Mar,Wed,F,31579
2051,2006,Mar,Wed,M,33512
2052,2006,Mar,Thu,F,31636
2053,2006,Mar,Thu,M,33119
2054,2006,Mar,Fri,F,30868
2055,2006,Mar,Fri,M,32912
2056,2006,Mar,Sat,F,16644
2057,2006,Mar,Sat,M,17417
2058,2006,Apr,Sun,F,17150
2059,2006,Apr,Sun,M,18405
2060,2006,Apr,Mon,F,23549
2061,2006,Apr,Mon,M,24518
2062,2006,Apr,Tue,F,25691
2063,2006,Apr,Tue,M,26902
2064,2006,Apr,Wed,F,25220
2065,2006,Apr,Wed,M,26473
2066,2006,Apr,Thu,F,25216
2067,2006,Apr,Thu,M,26299
2068,2006,Apr,Fri,F,24291
2069,2006,Apr,Fri,M,25502
2070,2006,Apr,Sat,F,19937
2071,2006,Apr,Sat,M,21242
2072,2006,May,Sun,F,14284
2073,2006,May,Sun,M,15252
2074,2006,May,Mon,F,27741
2075,2006,May,Mon,M,29381
2076,2006,May,Tue,F,32428
2077,2006,May,Tue,M,33404
2078,2006,May,Wed,F,32401
2079,2006,May,Wed,M,33965
2080,2006,May,Thu,F,25487
2081,2006,May,Thu,M,26910
2082,2006,May,Fri,F,24929
2083,2006,May,Fri,M,26146
2084,2006,May,Sat,F,16104
2085,2006,May,Sat,M,17631
2086,2006,Jun,Sun,F,14903
2087,2006,Jun,Sun,M,15912
2088,2006,Jun,Mon,F,24635
2089,2006,Jun,Mon,M,25883
2090,2006,Jun,Tue,F,25436
2091,2006,Jun,Tue,M,26923
2092,2006,Jun,Wed,F,26600
2093,2006,Jun,Wed,M,27917
2094,2006,Jun,Thu,F,33873
2095,2006,Jun,Thu,M,35238
2096,2006,Jun,Fri,F,32656
2097,2006,Jun,Fri,M,34117
2098,2006,Jun,Sat,F,16934
2099,2006,Jun,Sat,M,17870
2100,2006,Jul,Sun,F,19368
2101,2006,Jul,Sun,M,20562
2102,2006,Jul,Mon,F,31067
2103,2006,Jul,Mon,M,32608
2104,2006,Jul,Tue,F,25310
2105,2006,Jul,Tue,M,26467
2106,2006,Jul,Wed,F,26351
2107,2006,Jul,Wed,M,27955
2108,2006,Jul,Thu,F,27527
2109,2006,Jul,Thu,M,29039
2110,2006,Jul,Fri,F,27469
2111,2006,Jul,Fri,M,28569
2112,2006,Jul,Sat,F,22415
2113,2006,Jul,Sat,M,23926
2114,2006,Aug,Sun,F,15555
2115,2006,Aug,Sun,M,16297
2116,2006,Aug,Mon,F,25289
2117,2006,Aug,Mon,M,27066
2118,2006,Aug,Tue,F,34938
2119,2006,Aug,Tue,M,36530
2120,2006,Aug,Wed,F,34452
2121,2006,Aug,Wed,M,35916
2122,2006,Aug,Thu,F,34572
2123,2006,Aug,Thu,M,35712
2124,2006,Aug,Fri,F,26715
2125,2006,Aug,Fri,M,28185
2126,2006,Aug,Sat,F,18018
2127,2006,Aug,Sat,M,19236
2128,2006,Sep,Sun,F,16270
2129,2006,Sep,Sun,M,17028
2130,2006,Sep,Mon,F,23367
2131,2006,Sep,Mon,M,24748
