index,year,month,dow,sex,count
2132,2006,Sep,Tue,F,28273
2133,2006,Sep,Tue,M,29560
2134,2006,Sep,Wed,F,28360
2135,2006,Sep,Wed,M,30034
2136,2006,Sep,Thu,F,28883
2137,2006,Sep,Thu,M,29949
2138,2006,Sep,Fri,F,35334
2139,2006,Sep,Fri,M,36353
2140,2006,Sep,Sat,F,23036
2141,2006,Sep,Sat,M,24194
2142,2006,Oct,Sun,F,19175
2143,2006,Oct,Sun,M,20118
2144,2006,Oct,Mon,F,30974
2145,2006,Oct,Mon,M,32109
2146,2006,Oct,Tue,F,33201
2147,2006,Oct,Tue,M,35096
2148,2006,Oct,Wed,F,26898
2149,2006,Oct,Wed,M,28081
2150,2006,Oct,Thu,F,27091
2151,2006,Oct,Thu,M,27895
2152,2006,Oct,Fri,F,25598
2153,2006,Oct,Fri,M,26797
2154,2006,Oct,Sat,F,17001
2155,2006,Oct,Sat,M,18026
2156,2006,Nov,Sun,F,14849
2157,2006,Nov,Sun,M,15562
2158,2006,Nov,Mon,F,25217
2159,2006,Nov,Mon,M,26620
2160,2006,Nov,Tue,F,27559
2161,2006,Nov,Tue,M,28941
2162,2006,Nov,Wed,F,33039
2163,2006,Nov,Wed,M,34512
2164,2006,Nov,Thu,F,30052
2165,2006,Nov,Thu,M,31685
2166,2006,Nov,Fri,F,24436
2167,2006,Nov,Fri,M,25793
2168,2006,Nov,Sat,F,16667
2169,2006,Nov,Sat,M,17557
2170,2006,Dec,Sun,F,17907
2171,2006,Dec,Sun,M,18782
2172,2006,Dec,Mon,F,22012
2173,2006,Dec,Mon,M,22549
2174,2006,Dec,Tue,F,25842
2175,2006,Dec,Tue,M,27306
2176,2006,Dec,Wed,F,27218
2177,2006,Dec,Wed,M,28972
2178,2006,Dec,Thu,F,27436
2179,2006,Dec,Thu,M,28700
2180,2006,Dec,Fri,F,32517
2181,2006,Dec,Fri,M,33680
2182,2006,Dec,Sat,F,21323
2183,2006,Dec,Sat,M,22470
2184,2007,Jan,Sun,F,14544
2185,2007,Jan,Sun,M,15597
2186,2007,Jan,Mon,F,27212
2187,2007,Jan,Mon,M,28414
2188,2007,Jan,Tue,F,31342
2189,2007,Jan,Tue,M,32390
2190,2007,Jan,Wed,F,32252
2191,2007,Jan,Wed,M,33441
2192,2007,Jan,Thu,F,26006
2193,2007,Jan,Thu,M,27281
2194,2007,Jan,Fri,F,25696
2195,2007,Jan,Fri,M,26963
2196,2007,Jan,Sat,F,16719
2197,2007,Jan,Sat,M,17703
2198,2007,Feb,Sun,F,15026
2199,2007,Feb,Sun,M,15689
2200,2007,Feb,Mon,F,23870
2201,2007,Feb,Mon,M,25007
2202,2007,Feb,Tue,F,25937
2203,2007,Feb,Tue,M,27249
2204,2007,Feb,Wed,F,25920
2205,2007,Feb,Wed,M,27195
2206,2007,Feb,Thu,F,26198
2207,2007,Feb,Thu,M,27466
2208,2007,Feb,Fri,F,25942
2209,2007,Feb,Fri,M,26986
2210,2007,Feb,Sat,F,16994
2211,2007,Feb,Sat,M,17915
2212,2007,Mar,Sun,F,14664
2213,2007,Mar,Sun,M,15504
2214,2007,Mar,Mon,F,23878
2215,2007,Mar,Mon,M,25322
2216,2007,Mar,Tue,F,26013
2217,2007,Mar,Tue,M,27461
2218,2007,Mar,Wed,F,26106
2219,2007,Mar,Wed,M,27024
2220,2007,Mar,Thu,F,32474
2221,2007,Mar,Thu,M,34036
2222,2007,Mar,Fri,F,32452
2223,2007,Mar,Fri,M,33415
2224,2007,Mar,Sat,F,20839
2225,2007,Mar,Sat,M,22222
2226,2007,Apr,Sun,F,17491
2227,2007,Apr,Sun,M,18684
2228,2007,Apr,Mon,F,29740
2229,2007,Apr,Mon,M,31200
2230,2007,Apr,Tue,F,25967
2231,2007,Apr,Tue,M,27474
2232,2007,Apr,Wed,F,26007
2233,2007,Apr,Wed,M,27023
2234,2007,Apr,Thu,F,25680
2235,2007,Apr,Thu,M,26975
2236,2007,Apr,Fri,F,24305
2237,2007,Apr,Fri,M,25404
2238,2007,Apr,Sat,F,15931
2239,2007,Apr,Sat,M,16914
2240,2007,May,Sun,F,14493
2241,2007,May,Sun,M,15189
2242,2007,May,Mon,F,21794
2243,2007,May,Mon,M,23137
2244,2007,May,Tue,F,33086
2245,2007,May,Tue,M,34538
2246,2007,May,Wed,F,32856
2247,2007,May,Wed,M,34756
2248,2007,May,Thu,F,32779
2249,2007,May,Thu,M,34669
2250,2007,May,Fri,F,25266
2251,2007,May,Fri,M,26432
2252,2007,May,Sat,F,16628
2253,2007,May,Sat,M,17295
2254,2007,Jun,Sun,F,14859
2255,2007,Jun,Sun,M,15857
2256,2007,Jun,Mon,F,24939
2257,2007,Jun,Mon,M,26109
2258,2007,Jun,Tue,F,27192
2259,2007,Jun,Tue,M,28296
2260,2007,Jun,Wed,F,26525
2261,2007,Jun,Wed,M,28117
2262,2007,Jun,Thu,F,26799
2263,2007,Jun,Thu,M,28389
2264,2007,Jun,Fri,F,32971
2265,2007,Jun,Fri,M,34630
2266,2007,Jun,Sat,F,21472
2267,2007,Jun,Sat,M,23070
2268,2007,Jul,Sun,F,19561
2269,2007,Jul,Sun,M,20439
2270,2007,Jul,Mon,F,32582
2271,2007,Jul,Mon,M,34102
2272,2007,Jul,Tue,F,35409
2273,2007,Jul,Tue,M,37294
2274,2007,Jul,Wed,F,25552
2275,2007,Jul,Wed,M,26929
2276,2007,Jul,Thu,F,26911
2277,2007,Jul,Thu,M,28277
2278,2007,Jul,Fri,F,26838
2279,2007,Jul,Fri,M,28331
2280,2007,Jul,Sat,F,18368
2281,2007,Jul,Sat,M,19763
2282,2007,Aug,Sun,F,15407
2283,2007,Aug,Sun,M,16576
2284,2007,Aug,Mon,F,25963
2285,2007,Aug,Mon,M,26508
2286,2007,Aug,Tue,F,28234
2287,2007,Aug,Tue,M,29692
2288,2007,Aug,Wed,F,35049
2289,2007,Aug,Wed,M,36458
2290,2007,Aug,Thu,F,34997
2291,2007,Aug,Thu,M,36379
2292,2007,Aug,Fri,F,34191
2293,2007,Aug,Fri,M,35176
2294,2007,Aug,Sat,F,17654
2295,2007,Aug,Sat,M,18833
2296,2007,Sep,Sun,F,19999
2297,2007,Sep,Sun,M,20716
2298,2007,Sep,Mon,F,23995
2299,2007,Sep,Mon,M,24940
2300,2007,Sep,Tue,F,27798
2301,2007,Sep,Tue,M,28890
2302,2007,Sep,Wed,F,28844
2303,2007,Sep,Wed,M,29770
2304,2007,Sep,Thu,F,28508
2305,2007,Sep,Thu,M,29838
2306,2007,Sep,Fri,F,27852
2307,2007,Sep,Fri,M,29157
2308,2007,Sep,Sat,F,23102
2309,2007,Sep,Sat,M,24215
2310,2007,Oct,Sun,F,14846
2311,2007,Oct,Sun,M,15575
2312,2007,Oct,Mon,F,31021
2313,2007,Oct,Mon,M,32299
2314,2007,Oct,Tue,F,33385
2315,2007,Oct,Tue,M,34860
2316,2007,Oct,Wed,F,32372
2317,2007,Oct,Wed,M,33925
2318,2007,Oct,Thu,F,26425
2319,2007,Oct,Thu,M,27602
2320,2007,Oct,Fri,F,25993
2321,2007,Oct,Fri,M,27049
2322,2007,Oct,Sat,F,16870
2323,2007,Oct,Sat,M,17847
2324,2007,Nov,Sun,F,15191
2325,2007,Nov,Sun,M,15922
2326,2007,Nov,Mon,F,25748
2327,2007,Nov,Mon,M,26486
2328,2007,Nov,Tue,F,27589
2329,2007,Nov,Tue,M,28844
2330,2007,Nov,Wed,F,26463
2331,2007,Nov,Wed,M,27640
2332,2007,Nov,Thu,F,30638
2333,2007,Nov,Thu,M,31874
2334,2007,Nov,Fri,F,31011
2335,2007,Nov,Fri,M,32181
2336,2007,Nov,Sat,F,16873
2337,2007,Nov,Sat,M,17867
2338,2007,Dec,Sun,F,18423
2339,2007,Dec,Sun,M,19728
2340,2007,Dec,Mon,F,27996
2341,2007,Dec,Mon,M,28848
2342,2007,Dec,Tue,F,23936
2343,2007,Dec,Tue,M,24757
2344,2007,Dec,Wed,F,26356
2345,2007,Dec,Wed,M,27556
2346,2007,Dec,Thu,F,27778
2347,2007,Dec,Thu,M,29060
2348,2007,Dec,Fri,F,27406
2349,2007,Dec,Fri,M,28556
2350,2007,Dec,Sat,F,21892
2351,2007,Dec,Sat,M,22921
2352,2008,Jan,Sun,F,14572
2353,2008,Jan,Sun,M,15289
2354,2008,Jan,Mon,F,23886
2355,2008,Jan,Mon,M,24951
2356,2008,Jan,Tue,F,29656
2357,2008,Jan,Tue,M,30802
2358,2008,Jan,Wed,F,31017
2359,2008,Jan,Wed,M,32591
2360,2008,Jan,Thu,F,32333
2361,2008,Jan,Thu,M,34018
2362,2008,Jan,Fri,F,26081
2363,2008,Jan,Fri,M,27199
2364,2008,Jan,Sat,F,16710
2365,2008,Jan,Sat,M,17939
2366,2008,Feb,Sun,F,14636
2367,2008,Feb,Sun,M,15559
2368,2008,Feb,Mon,F,24095
2369,2008,Feb,Mon,M,25141
2370,2008,Feb,Tue,F,26086
2371,2008,Feb,Tue,M,27509
2372,2008,Feb,Wed,F,25466
2373,2008,Feb,Wed,M,26931
2374,2008,Feb,Thu,F,26730
2375,2008,Feb,Thu,M,27612
2376,2008,Feb,Fri,F,31423
2377,2008,Feb,Fri,M,32953
2378,2008,Feb,Sat,F,17233
2379,2008,Feb,Sat,M,17729
2380,2008,Mar,Sun,F,17922
2381,2008,Mar,Sun,M,18680
2382,2008,Mar,Mon,F,30453
2383,2008,Mar,Mon,M,31636
2384,2008,Mar,Tue,F,26476
2385,2008,Mar,Tue,M,27257
2386,2008,Mar,Wed,F,25581
2387,2008,Mar,Wed,M,26606
2388,2008,Mar,Thu,F,25656
2389,2008,Mar,Thu,M,26839
2390,2008,Mar,Fri,F,24986
2391,2008,Mar,Fri,M,26309
2392,2008,Mar,Sat,F,20979
2393,2008,Mar,Sat,M,21802
2394,2008,Apr,Sun,F,14337
2395,2008,Apr,Sun,M,15312
2396,2008,Apr,Mon,F,23906
2397,2008,Apr,Mon,M,24939
2398,2008,Apr,Tue,F,31991
2399,2008,Apr,Tue,M,33337
2400,2008,Apr,Wed,F,31862
2401,2008,Apr,Wed,M,33293
2402,2008,Apr,Thu,F,25543
2403,2008,Apr,Thu,M,26870
2404,2008,Apr,Fri,F,25443
2405,2008,Apr,Fri,M,26352
2406,2008,Apr,Sat,F,16503
2407,2008,Apr,Sat,M,17296
2408,2008,May,Sun,F,14164
2409,2008,May,Sun,M,15076
2410,2008,May,Mon,F,21902
2411,2008,May,Mon,M,23156
2412,2008,May,Tue,F,25873
2413,2008,May,Tue,M,27118
2414,2008,May,Wed,F,26338
2415,2008,May,Wed,M,27551
2416,2008,May,Thu,F,32629
2417,2008,May,Thu,M,34440
2418,2008,May,Fri,F,31747
2419,2008,May,Fri,M,33285
2420,2008,May,Sat,F,20488
2421,2008,May,Sat,M,21668
2422,2008,Jun,Sun,F,18607
2423,2008,Jun,Sun,M,19695
2424,2008,Jun,Mon,F,30408
2425,2008,Jun,Mon,M,32360
2426,2008,Jun,Tue,F,26553
2427,2008,Jun,Tue,M,27675
2428,2008,Jun,Wed,F,26109
2429,2008,Jun,Wed,M,27722
2430,2008,Jun,Thu,F,26084
2431,2008,Jun,Thu,M,27505
2432,2008,Jun,Fri,F,25389
2433,2008,Jun,Fri,M,26291
2434,2008,Jun,Sat,F,16808
2435,2008,Jun,Sat,M,18019
2436,2008,Jul,Sun,F,15244
2437,2008,Jul,Sun,M,15999
2438,2008,Jul,Mon,F,25246
2439,2008,Jul,Mon,M,26460
2440,2008,Jul,Tue,F,34680
2441,2008,Jul,Tue,M,36179
2442,2008,Jul,Wed,F,33490
2443,2008,Jul,Wed,M,35676
2444,2008,Jul,Thu,F,33690
2445,2008,Jul,Thu,M,35155
2446,2008,Jul,Fri,F,24244
2447,2008,Jul,Fri,M,25327
2448,2008,Jul,Sat,F,16797
2449,2008,Jul,Sat,M,17918
2450,2008,Aug,Sun,F,19230
2451,2008,Aug,Sun,M,20163
2452,2008,Aug,Mon,F,25235
2453,2008,Aug,Mon,M,26899
2454,2008,Aug,Tue,F,27499
2455,2008,Aug,Tue,M,28493
2456,2008,Aug,Wed,F,26853
2457,2008,Aug,Wed,M,28232
2458,2008,Aug,Thu,F,27480
2459,2008,Aug,Thu,M,28565
2460,2008,Aug,Fri,F,34322
2461,2008,Aug,Fri,M,35870
2462,2008,Aug,Sat,F,22094
2463,2008,Aug,Sat,M,23093
2464,2008,Sep,Sun,F,15607
2465,2008,Sep,Sun,M,16771
2466,2008,Sep,Mon,F,29742
2467,2008,Sep,Mon,M,30915
2468,2008,Sep,Tue,F,34113
2469,2008,Sep,Tue,M,35796
2470,2008,Sep,Wed,F,27486
2471,2008,Sep,Wed,M,29066
2472,2008,Sep,Thu,F,27632
2473,2008,Sep,Thu,M,28661
2474,2008,Sep,Fri,F,27023
2475,2008,Sep,Fri,M,28788
2476,2008,Sep,Sat,F,18093
2477,2008,Sep,Sat,M,18967
2478,2008,Oct,Sun,F,14308
2479,2008,Oct,Sun,M,15147
2480,2008,Oct,Mon,F,23798
2481,2008,Oct,Mon,M,24518
2482,2008,Oct,Tue,F,26041
2483,2008,Oct,Tue,M,27233
2484,2008,Oct,Wed,F,32248
2485,2008,Oct,Wed,M,33442
2486,2008,Oct,Thu,F,31835
2487,2008,Oct,Thu,M,33693
2488,2008,Oct,Fri,F,30619
2489,2008,Oct,Fri,M,31815
2490,2008,Oct,Sat,F,16465
2491,2008,Oct,Sat,M,17371
2492,2008,Nov,Sun,F,17948
2493,2008,Nov,Sun,M,18656
2494,2008,Nov,Mon,F,24756
2495,2008,Nov,Mon,M,25450
2496,2008,Nov,Tue,F,25928
2497,2008,Nov,Tue,M,27031
2498,2008,Nov,Wed,F,24745
2499,2008,Nov,Wed,M,25463
2500,2008,Nov,Thu,F,22228
2501,2008,Nov,Thu,M,23362
2502,2008,Nov,Fri,F,23412
2503,2008,Nov,Fri,M,24324
2504,2008,Nov,Sat,F,19922
2505,2008,Nov,Sat,M,21182
2506,2008,Dec,Sun,F,14413
2507,2008,Dec,Sun,M,15234
2508,2008,Dec,Mon,F,31653
2509,2008,Dec,Mon,M,32869
2510,2008,Dec,Tue,F,33915
2511,2008,Dec,Tue,M,35030
2512,2008,Dec,Wed,F,29925
2513,2008,Dec,Wed,M,31552
2514,2008,Dec,Thu,F,22566
2515,2008,Dec,Thu,M,23606
2516,2008,Dec,Fri,F,24268
2517,2008,Dec,Fri,M,25526
2518,2008,Dec,Sat,F,16475
2519,2008,Dec,Sat,M,17418
2520,2009,Jan,Sun,F,14029
2521,2009,Jan,Sun,M,14532
2522,2009,Jan,Mon,F,23106
2523,2009,Jan,Mon,M,24135
2524,2009,Jan,Tue,F,24908
2525,2009,Jan,Tue,M,26295
2526,2009,Jan,Wed,F,24739
2527,2009,Jan,Wed,M,26040
2528,2009,Jan,Thu,F,28987
2529,2009,Jan,Thu,M,30090
2530,2009,Jan,Fri,F,29910
2531,2009,Jan,Fri,M,30888
2532,2009,Jan,Sat,F,20008
2533,2009,Jan,Sat,M,20904
2534,2009,Feb,Sun,F,14215
2535,2009,Feb,Sun,M,14984
2536,2009,Feb,Mon,F,23829
2537,2009,Feb,Mon,M,24691
2538,2009,Feb,Tue,F,25708
2539,2009,Feb,Tue,M,26719
2540,2009,Feb,Wed,F,25319
2541,2009,Feb,Wed,M,26408
2542,2009,Feb,Thu,F,25670
2543,2009,Feb,Thu,M,26374
2544,2009,Feb,Fri,F,24121
2545,2009,Feb,Fri,M,25370
2546,2009,Feb,Sat,F,16491
2547,2009,Feb,Sat,M,17270
2548,2009,Mar,Sun,F,17557
2549,2009,Mar,Sun,M,18419
2550,2009,Mar,Mon,F,29505
2551,2009,Mar,Mon,M,31129
2552,2009,Mar,Tue,F,32237
2553,2009,Mar,Tue,M,33719
2554,2009,Mar,Wed,F,25018
2555,2009,Mar,Wed,M,26156
2556,2009,Mar,Thu,F,24952
2557,2009,Mar,Thu,M,26180
2558,2009,Mar,Fri,F,24599
2559,2009,Mar,Fri,M,25545
2560,2009,Mar,Sat,F,16237
2561,2009,Mar,Sat,M,17096
2562,2009,Apr,Sun,F,13696
2563,2009,Apr,Sun,M,14670
2564,2009,Apr,Mon,F,23453
2565,2009,Apr,Mon,M,24272
2566,2009,Apr,Tue,F,25664
2567,2009,Apr,Tue,M,27129
2568,2009,Apr,Wed,F,30773
2569,2009,Apr,Wed,M,32228
2570,2009,Apr,Thu,F,31339
2571,2009,Apr,Thu,M,32780
2572,2009,Apr,Fri,F,24042
2573,2009,Apr,Fri,M,25220
2574,2009,Apr,Sat,F,15935
2575,2009,Apr,Sat,M,16614
2576,2009,May,Sun,F,17724
2577,2009,May,Sun,M,18720
2578,2009,May,Mon,F,21751
2579,2009,May,Mon,M,22762
2580,2009,May,Tue,F,25759
2581,2009,May,Tue,M,27052
2582,2009,May,Wed,F,25639
2583,2009,May,Wed,M,27293
2584,2009,May,Thu,F,25823
2585,2009,May,Thu,M,27273
2586,2009,May,Fri,F,31463
2587,2009,May,Fri,M,32959
2588,2009,May,Sat,F,20273
2589,2009,May,Sat,M,21330
2590,2009,Jun,Sun,F,14268
2591,2009,Jun,Sun,M,15122
2592,2009,Jun,Mon,F,30155
2593,2009,Jun,Mon,M,31796
2594,2009,Jun,Tue,F,32507
2595,2009,Jun,Tue,M,34629
2596,2009,Jun,Wed,F,25412
2597,2009,Jun,Wed,M,26933
2598,2009,Jun,Thu,F,25534
2599,2009,Jun,Thu,M,26955
2600,2009,Jun,Fri,F,24679
2601,2009,Jun,Fri,M,25979
2602,2009,Jun,Sat,F,16277
2603,2009,Jun,Sat,M,17291
2604,2009,Jul,Sun,F,14538
2605,2009,Jul,Sun,M,15415
2606,2009,Jul,Mon,F,24319
2607,2009,Jul,Mon,M,25444
2608,2009,Jul,Tue,F,27287
2609,2009,Jul,Tue,M,28439
2610,2009,Jul,Wed,F,33760
2611,2009,Jul,Wed,M,35041
2612,2009,Jul,Thu,F,33302
2613,2009,Jul,Thu,M,34836
2614,2009,Jul,Fri,F,30630
2615,2009,Jul,Fri,M,32173
2616,2009,Jul,Sat,F,16442
2617,2009,Jul,Sat,M,17491
2618,2009,Aug,Sun,F,18488
2619,2009,Aug,Sun,M,19462
2620,2009,Aug,Mon,F,30657
2621,2009,Aug,Mon,M,32438
2622,2009,Aug,Tue,F,26946
2623,2009,Aug,Tue,M,28299
2624,2009,Aug,Wed,F,26306
2625,2009,Aug,Wed,M,27582
2626,2009,Aug,Thu,F,26447
2627,2009,Aug,Thu,M,27518
2628,2009,Aug,Fri,F,25510
2629,2009,Aug,Fri,M,27156
2630,2009,Aug,Sat,F,21109
2631,2009,Aug,Sat,M,22308
2632,2009,Sep,Sun,F,15225
2633,2009,Sep,Sun,M,15748
2634,2009,Sep,Mon,F,23174
2635,2009,Sep,Mon,M,23682
2636,2009,Sep,Tue,F,33930
2637,2009,Sep,Tue,M,35254
2638,2009,Sep,Wed,F,34538
2639,2009,Sep,Wed,M,35658
2640,2009,Sep,Thu,F,27254
2641,2009,Sep,Thu,M,28936
2642,2009,Sep,Fri,F,26057
2643,2009,Sep,Fri,M,27288
2644,2009,Sep,Sat,F,17462
2645,2009,Sep,Sat,M,18409
2646,2009,Oct,Sun,F,13907
2647,2009,Oct,Sun,M,14979
2648,2009,Oct,Mon,F,23454
2649,2009,Oct,Mon,M,24904
2650,2009,Oct,Tue,F,25565
2651,2009,Oct,Tue,M,26555
2652,2009,Oct,Wed,F,24812
2653,2009,Oct,Wed,M,26281
2654,2009,Oct,Thu,F,31588
2655,2009,Oct,Thu,M,33064
2656,2009,Oct,Fri,F,30505
2657,2009,Oct,Fri,M,31748
2658,2009,Oct,Sat,F,19809
2659,2009,Oct,Sat,M,21047
2660,2009,Nov,Sun,F,17455
2661,2009,Nov,Sun,M,18597
2662,2009,Nov,Mon,F,29726
2663,2009,Nov,Mon,M,31139
2664,2009,Nov,Tue,F,25692
2665,2009,Nov,Tue,M,26760
2666,2009,Nov,Wed,F,24121
2667,2009,Nov,Wed,M,25507
2668,2009,Nov,Thu,F,21927
2669,2009,Nov,Thu,M,22738
2670,2009,Nov,Fri,F,22028
2671,2009,Nov,Fri,M,23127
2672,2009,Nov,Sat,F,15567
2673,2009,Nov,Sat,M,16397
2674,2009,Dec,Sun,F,13943
2675,2009,Dec,Sun,M,14592
2676,2009,Dec,Mon,F,24548
2677,2009,Dec,Mon,M,25494
2678,2009,Dec,Tue,F,33426
2679,2009,Dec,Tue,M,34157
2680,2009,Dec,Wed,F,30993
2681,2009,Dec,Wed,M,32318
2682,2009,Dec,Thu,F,28491
2683,2009,Dec,Thu,M,29543
2684,2009,Dec,Fri,F,20992
2685,2009,Dec,Fri,M,21986
2686,2009,Dec,Sat,F,15029
2687,2009,Dec,Sat,M,16105
2688,2010,Jan,Sun,F,16673
2689,2010,Jan,Sun,M,17909
2690,2010,Jan,Mon,F,22469
2691,2010,Jan,Mon,M,23479
2692,2010,Jan,Tue,F,24943
2693,2010,Jan,Tue,M,25526
2694,2010,Jan,Wed,F,24150
2695,2010,Jan,Wed,M,24962
2696,2010,Jan,Thu,F,24423
2697,2010,Jan,Thu,M,25106
2698,2010,Jan,Fri,F,27236
2699,2010,Jan,Fri,M,28488
2700,2010,Jan,Sat,F,18711
2701,2010,Jan,Sat,M,19741
2702,2010,Feb,Sun,F,13524
2703,2010,Feb,Sun,M,14385
2704,2010,Feb,Mon,F,22460
2705,2010,Feb,Mon,M,23526
2706,2010,Feb,Tue,F,24266
2707,2010,Feb,Tue,M,25559
2708,2010,Feb,Wed,F,24000
2709,2010,Feb,Wed,M,25360
2710,2010,Feb,Thu,F,24224
2711,2010,Feb,Thu,M,25094
2712,2010,Feb,Fri,F,23585
2713,2010,Feb,Fri,M,24907
2714,2010,Feb,Sat,F,15451
2715,2010,Feb,Sat,M,16210
2716,2010,Mar,Sun,F,13319
2717,2010,Mar,Sun,M,14068
2718,2010,Mar,Mon,F,28355
2719,2010,Mar,Mon,M,29454
2720,2010,Mar,Tue,F,30925
2721,2010,Mar,Tue,M,32164
2722,2010,Mar,Wed,F,30474
2723,2010,Mar,Wed,M,31694
2724,2010,Mar,Thu,F,23950
2725,2010,Mar,Thu,M,25112
2726,2010,Mar,Fri,F,23609
2727,2010,Mar,Fri,M,24633
2728,2010,Mar,Sat,F,15186
2729,2010,Mar,Sat,M,16276
2730,2010,Apr,Sun,F,13282
2731,2010,Apr,Sun,M,14093
2732,2010,Apr,Mon,F,22907
2733,2010,Apr,Mon,M,24002
2734,2010,Apr,Tue,F,24748
2735,2010,Apr,Tue,M,25636
2736,2010,Apr,Wed,F,23885
2737,2010,Apr,Wed,M,25435
2738,2010,Apr,Thu,F,29868
2739,2010,Apr,Thu,M,31264
2740,2010,Apr,Fri,F,28861
2741,2010,Apr,Fri,M,30306
2742,2010,Apr,Sat,F,15153
2743,2010,Apr,Sat,M,16142
2744,2010,May,Sun,F,16969
2745,2010,May,Sun,M,17776
2746,2010,May,Mon,F,26778
2747,2010,May,Mon,M,28159
2748,2010,May,Tue,F,24876
2749,2010,May,Tue,M,26290
2750,2010,May,Wed,F,24571
2751,2010,May,Wed,M,25558
2752,2010,May,Thu,F,24277
2753,2010,May,Thu,M,25461
2754,2010,May,Fri,F,23633
2755,2010,May,Fri,M,24937
2756,2010,May,Sat,F,19387
2757,2010,May,Sat,M,20288
2758,2010,Jun,Sun,F,13810
2759,2010,Jun,Sun,M,14713
2760,2010,Jun,Mon,F,22960
2761,2010,Jun,Mon,M,24469
2762,2010,Jun,Tue,F,30933
2763,2010,Jun,Tue,M,32365
2764,2010,Jun,Wed,F,30971
2765,2010,Jun,Wed,M,32690
2766,2010,Jun,Thu,F,24897
2767,2010,Jun,Thu,M,25980
2768,2010,Jun,Fri,F,23995
2769,2010,Jun,Fri,M,24990
2770,2010,Jun,Sat,F,15836
2771,2010,Jun,Sat,M,16571
2772,2010,Jul,Sun,F,14311
2773,2010,Jul,Sun,M,14861
2774,2010,Jul,Mon,F,21701
2775,2010,Jul,Mon,M,22877
2776,2010,Jul,Tue,F,25087
2777,2010,Jul,Tue,M,26318
2778,2010,Jul,Wed,F,25542
2779,2010,Jul,Wed,M,26759
2780,2010,Jul,Thu,F,31517
2781,2010,Jul,Thu,M,33289
2782,2010,Jul,Fri,F,30543
2783,2010,Jul,Fri,M,31815
2784,2010,Jul,Sat,F,20153
2785,2010,Jul,Sat,M,21102
2786,2010,Aug,Sun,F,17958
2787,2010,Aug,Sun,M,18775
2788,2010,Aug,Mon,F,29937
2789,2010,Aug,Mon,M,31256
2790,2010,Aug,Tue,F,32216
2791,2010,Aug,Tue,M,33486
2792,2010,Aug,Wed,F,25263
2793,2010,Aug,Wed,M,26380
2794,2010,Aug,Thu,F,25185
2795,2010,Aug,Thu,M,26436
2796,2010,Aug,Fri,F,24377
2797,2010,Aug,Fri,M,25528
2798,2010,Aug,Sat,F,16308
2799,2010,Aug,Sat,M,17368
2800,2010,Sep,Sun,F,14728
2801,2010,Sep,Sun,M,15798
2802,2010,Sep,Mon,F,22405
2803,2010,Sep,Mon,M,23082
2804,2010,Sep,Tue,F,25963
2805,2010,Sep,Tue,M,27337
2806,2010,Sep,Wed,F,32595
2807,2010,Sep,Wed,M,34627
2808,2010,Sep,Thu,F,32947
2809,2010,Sep,Thu,M,34462
2810,2010,Sep,Fri,F,26032
2811,2010,Sep,Fri,M,26814
2812,2010,Sep,Sat,F,16833
2813,2010,Sep,Sat,M,17816
2814,2010,Oct,Sun,F,18046
2815,2010,Oct,Sun,M,18824
2816,2010,Oct,Mon,F,23304
2817,2010,Oct,Mon,M,24588
2818,2010,Oct,Tue,F,25130
2819,2010,Oct,Tue,M,26024
2820,2010,Oct,Wed,F,24312
2821,2010,Oct,Wed,M,25465
2822,2010,Oct,Thu,F,24489
2823,2010,Oct,Thu,M,25575
2824,2010,Oct,Fri,F,29977
2825,2010,Oct,Fri,M,31391
2826,2010,Oct,Sat,F,19523
2827,2010,Oct,Sat,M,20829
2828,2010,Nov,Sun,F,13902
2829,2010,Nov,Sun,M,14697
